id,image_path,target
7391c7edb25b,train/7391c7edb25b.jpg,brood_dominant
7414089ef7a7,train/7414089ef7a7.jpg,sparse_uncertain
743c75ef07dc,train/743c75ef07dc.jpg,brood_dominant
74ce7bd7c283,train/74ce7bd7c283.jpg,mixed_resource
74ce9bd0928b,train/74ce9bd0928b.jpg,sparse_uncertain
75218c7653c8,train/75218c7653c8.jpg,brood_dominant
7544c9cce37c,train/7544c9cce37c.jpg,sparse_uncertain
759543d7d59c,train/759543d7d59c.jpg,brood_dominant
759987633f7c,train/759987633f7c.jpg,forage_dominant
75e939cad408,train/75e939cad408.jpg,mixed_resource
763ff7c34b35,train/763ff7c34b35.jpg,forage_dominant
764ba04b6ac1,train/764ba04b6ac1.jpg,forage_dominant
76558a8dd307,train/76558a8dd307.jpg,brood_dominant
76de376ceab5,train/76de376ceab5.jpg,brood_dominant
76ea892f89fe,train/76ea892f89fe.jpg,forage_dominant
77de8ce1b37c,train/77de8ce1b37c.jpg,brood_dominant
77fa48decec5,train/77fa48decec5.jpg,brood_dominant
783bd6969f69,train/783bd6969f69.jpg,brood_dominant
78bfd55a1e65,train/78bfd55a1e65.jpg,brood_dominant
78c65501734b,train/78c65501734b.jpg,brood_dominant
793ffa8c2a6e,train/793ffa8c2a6e.jpg,brood_dominant
7943aa13bfb5,train/7943aa13bfb5.jpg,brood_dominant
795d8ca8fb0e,train/795d8ca8fb0e.jpg,brood_dominant
797ba1704519,train/797ba1704519.jpg,forage_dominant
798f98415e79,train/798f98415e79.jpg,sparse_uncertain
7a9a88b1d935,train/7a9a88b1d935.jpg,mixed_resource
7b15ccf37a93,train/7b15ccf37a93.jpg,brood_dominant
7bbf56f66a7c,train/7bbf56f66a7c.jpg,mixed_resource
7be604c5c1d5,train/7be604c5c1d5.jpg,mixed_resource
7c6e1189a885,train/7c6e1189a885.jpg,forage_dominant
7d2487198ec8,train/7d2487198ec8.jpg,forage_dominant
7d30f74f04bd,train/7d30f74f04bd.jpg,forage_dominant
7db6f696f17b,train/7db6f696f17b.jpg,sparse_uncertain
7dd83a20725b,train/7dd83a20725b.jpg,forage_dominant
7df6c49ba76b,train/7df6c49ba76b.jpg,forage_dominant
7e160611d86f,train/7e160611d86f.jpg,forage_dominant
7e9254f163fb,train/7e9254f163fb.jpg,brood_dominant
7e9275d4d862,train/7e9275d4d862.jpg,brood_dominant
7ea36f7672a9,train/7ea36f7672a9.jpg,brood_dominant
7edd3f47672f,train/7edd3f47672f.jpg,forage_dominant
7edd5254f234,train/7edd5254f234.jpg,sparse_uncertain
7eed223fa272,train/7eed223fa272.jpg,forage_dominant
7ef13ec5a12c,train/7ef13ec5a12c.jpg,sparse_uncertain
7f807282f32c,train/7f807282f32c.jpg,forage_dominant
7f8c8926786c,train/7f8c8926786c.jpg,brood_dominant
7fb24337ab4c,train/7fb24337ab4c.jpg,mixed_resource
801a08953b85,train/801a08953b85.jpg,brood_dominant
80285e2d0e8b,train/80285e2d0e8b.jpg,forage_dominant
8028601e4e6d,train/8028601e4e6d.jpg,brood_dominant
803406a72e59,train/803406a72e59.jpg,brood_dominant
80873a43cc49,train/80873a43cc49.jpg,forage_dominant
80ee6e7d0d70,train/80ee6e7d0d70.jpg,sparse_uncertain
810886323793,train/810886323793.jpg,forage_dominant
81391883e65d,train/81391883e65d.jpg,brood_dominant
814b60eb57b6,train/814b60eb57b6.jpg,mixed_resource
8160a320f55b,train/8160a320f55b.jpg,brood_dominant
8191c456b1f2,train/8191c456b1f2.jpg,brood_dominant
823154cd3b71,train/823154cd3b71.jpg,forage_dominant
8282b3e33227,train/8282b3e33227.jpg,brood_dominant
82cc26fc56a3,train/82cc26fc56a3.jpg,brood_dominant
832cfd1e74a3,train/832cfd1e74a3.jpg,sparse_uncertain
84b5c7637069,train/84b5c7637069.jpg,forage_dominant
84c436aeb6eb,train/84c436aeb6eb.jpg,mixed_resource
8564ee86223f,train/8564ee86223f.jpg,mixed_resource
8598c48c19fc,train/8598c48c19fc.jpg,forage_dominant
859b6e41f330,train/859b6e41f330.jpg,forage_dominant
85ab38a6def5,train/85ab38a6def5.jpg,mixed_resource
8640f9c42246,train/8640f9c42246.jpg,brood_dominant
8683a7aef26e,train/8683a7aef26e.jpg,forage_dominant
8694a7277ba4,train/8694a7277ba4.jpg,mixed_resource
86abed9298ae,train/86abed9298ae.jpg,brood_dominant
870c1358f38e,train/870c1358f38e.jpg,brood_dominant
871738ba21df,train/871738ba21df.jpg,forage_dominant
8732c7426e4c,train/8732c7426e4c.jpg,sparse_uncertain
87bbf6f03fbb,train/87bbf6f03fbb.jpg,brood_dominant
87c83be9340c,train/87c83be9340c.jpg,brood_dominant
880e9f55abcc,train/880e9f55abcc.jpg,forage_dominant
8826820deec4,train/8826820deec4.jpg,forage_dominant
886d338cb461,train/886d338cb461.jpg,forage_dominant
89419cd347d2,train/89419cd347d2.jpg,brood_dominant
8971bd9e1dd5,train/8971bd9e1dd5.jpg,forage_dominant
897590ee8e7c,train/897590ee8e7c.jpg,mixed_resource
89bbec9bda22,train/89bbec9bda22.jpg,brood_dominant
89cfa2ee4f26,train/89cfa2ee4f26.jpg,forage_dominant
89ddc379fc81,train/89ddc379fc81.jpg,mixed_resource
8aa968ad9489,train/8aa968ad9489.jpg,sparse_uncertain
8af76419b963,train/8af76419b963.jpg,forage_dominant
8b9826c7f554,train/8b9826c7f554.jpg,sparse_uncertain
8bc724a77b70,train/8bc724a77b70.jpg,forage_dominant
8bfe3a62f34b,train/8bfe3a62f34b.jpg,forage_dominant
8c35d2fa981d,train/8c35d2fa981d.jpg,brood_dominant
8c76f7b7f59f,train/8c76f7b7f59f.jpg,brood_dominant
8cb112a0b67e,train/8cb112a0b67e.jpg,mixed_resource
8ce7efd14553,train/8ce7efd14553.jpg,mixed_resource
8db4d3cbe3ca,train/8db4d3cbe3ca.jpg,brood_dominant
8dc42b80ce69,train/8dc42b80ce69.jpg,brood_dominant
8dca44ff4a57,train/8dca44ff4a57.jpg,brood_dominant
8e2e9d88d58f,train/8e2e9d88d58f.jpg,brood_dominant
8e4fcfbb354e,train/8e4fcfbb354e.jpg,forage_dominant
8e8c9950b0ae,train/8e8c9950b0ae.jpg,forage_dominant
8e928e52312d,train/8e928e52312d.jpg,forage_dominant
8ec24bf7b9ef,train/8ec24bf7b9ef.jpg,mixed_resource
8edef74716c6,train/8edef74716c6.jpg,brood_dominant
8ef850857575,train/8ef850857575.jpg,forage_dominant
8f8556c59460,train/8f8556c59460.jpg,sparse_uncertain
8fe31e7408ce,train/8fe31e7408ce.jpg,sparse_uncertain
90a1fb03ee0f,train/90a1fb03ee0f.jpg,mixed_resource
90af94f6dfc5,train/90af94f6dfc5.jpg,forage_dominant
90bbea905dd5,train/90bbea905dd5.jpg,sparse_uncertain
90f80cf3ccb7,train/90f80cf3ccb7.jpg,forage_dominant
91993cb1be9b,train/91993cb1be9b.jpg,brood_dominant
921781e5892e,train/921781e5892e.jpg,forage_dominant
921fc5c87820,train/921fc5c87820.jpg,forage_dominant
92d751eea204,train/92d751eea204.jpg,brood_dominant
92f605f8c02c,train/92f605f8c02c.jpg,mixed_resource
9346a461f46c,train/9346a461f46c.jpg,sparse_uncertain
93663a094a9d,train/93663a094a9d.jpg,brood_dominant
93a79abd1766,train/93a79abd1766.jpg,brood_dominant
93b36ab6bb55,train/93b36ab6bb55.jpg,brood_dominant
93c7ae13693c,train/93c7ae13693c.jpg,forage_dominant
93f3441aae78,train/93f3441aae78.jpg,brood_dominant
93ffa6d85903,train/93ffa6d85903.jpg,mixed_resource
946cc64ebb99,train/946cc64ebb99.jpg,brood_dominant
947891777235,train/947891777235.jpg,sparse_uncertain
947bdae6a971,train/947bdae6a971.jpg,brood_dominant
94fb21529003,train/94fb21529003.jpg,sparse_uncertain
953574ac98ac,train/953574ac98ac.jpg,mixed_resource
95771794c0bc,train/95771794c0bc.jpg,brood_dominant
9649d96eee3d,train/9649d96eee3d.jpg,forage_dominant
966e8611d603,train/966e8611d603.jpg,brood_dominant
967832d9db2e,train/967832d9db2e.jpg,mixed_resource
970d514b99c5,train/970d514b99c5.jpg,brood_dominant
9782148da92d,train/9782148da92d.jpg,sparse_uncertain
978f10b604f5,train/978f10b604f5.jpg,mixed_resource
98113f84ee3f,train/98113f84ee3f.jpg,mixed_resource
989a687c8279,train/989a687c8279.jpg,brood_dominant
98aef536aedb,train/98aef536aedb.jpg,brood_dominant
98e0e3a412b4,train/98e0e3a412b4.jpg,forage_dominant
9903d0cabb5d,train/9903d0cabb5d.jpg,brood_dominant
9923f9b13ec0,train/9923f9b13ec0.jpg,sparse_uncertain
992e44aadb23,train/992e44aadb23.jpg,forage_dominant
99e093d07109,train/99e093d07109.jpg,mixed_resource
9a34d618a399,train/9a34d618a399.jpg,sparse_uncertain
9a599e433de2,train/9a599e433de2.jpg,forage_dominant
9a5ea0a4940f,train/9a5ea0a4940f.jpg,sparse_uncertain
9a9035594586,train/9a9035594586.jpg,brood_dominant
9ca53fe7b8c9,train/9ca53fe7b8c9.jpg,sparse_uncertain
9cc3e0f68b6a,train/9cc3e0f68b6a.jpg,forage_dominant
9d84713cd881,train/9d84713cd881.jpg,brood_dominant
9dd7af4747f2,train/9dd7af4747f2.jpg,forage_dominant
9ed027867168,train/9ed027867168.jpg,brood_dominant
9f4daaf6768f,train/9f4daaf6768f.jpg,sparse_uncertain
9fe07ad7ad6b,train/9fe07ad7ad6b.jpg,brood_dominant
a0457be674c9,train/a0457be674c9.jpg,forage_dominant
a0a9ca1e71f2,train/a0a9ca1e71f2.jpg,forage_dominant
a16e5a6f9bf4,train/a16e5a6f9bf4.jpg,sparse_uncertain
a1a0d9103b20,train/a1a0d9103b20.jpg,mixed_resource
a1cb018d4232,train/a1cb018d4232.jpg,brood_dominant
a201fae4fbb2,train/a201fae4fbb2.jpg,brood_dominant
a22977a6d227,train/a22977a6d227.jpg,brood_dominant
a296dd6c1c8e,train/a296dd6c1c8e.jpg,forage_dominant
a2a7d4e51a91,train/a2a7d4e51a91.jpg,forage_dominant
a2b8542756b6,train/a2b8542756b6.jpg,brood_dominant
a2daba946927,train/a2daba946927.jpg,brood_dominant
a2e24ddc3796,train/a2e24ddc3796.jpg,brood_dominant
a35d41ae7f1d,train/a35d41ae7f1d.jpg,forage_dominant
a36de346aec6,train/a36de346aec6.jpg,forage_dominant
a39fbbc9d29e,train/a39fbbc9d29e.jpg,sparse_uncertain
a4588fc5e39b,train/a4588fc5e39b.jpg,brood_dominant
a4b1323c1862,train/a4b1323c1862.jpg,mixed_resource
a4c31c73f267,train/a4c31c73f267.jpg,brood_dominant
a4f1ab625c66,train/a4f1ab625c66.jpg,forage_dominant
a525da1ec28b,train/a525da1ec28b.jpg,mixed_resource
a566c15974ea,train/a566c15974ea.jpg,sparse_uncertain
a588d0c0b33f,train/a588d0c0b33f.jpg,brood_dominant
a5adb61171b8,train/a5adb61171b8.jpg,forage_dominant
a5bfbe4a0628,train/a5bfbe4a0628.jpg,mixed_resource
a6021d337705,train/a6021d337705.jpg,brood_dominant
a6d5c770f92c,train/a6d5c770f92c.jpg,mixed_resource
a707b140d0f3,train/a707b140d0f3.jpg,mixed_resource
a723ec9265a1,train/a723ec9265a1.jpg,forage_dominant
a7323b80ef0a,train/a7323b80ef0a.jpg,forage_dominant
a758c22a8d1e,train/a758c22a8d1e.jpg,brood_dominant
a7cb7b26affa,train/a7cb7b26affa.jpg,brood_dominant
a809c3f080de,train/a809c3f080de.jpg,mixed_resource
a897f09d22a7,train/a897f09d22a7.jpg,forage_dominant
a93816d74d06,train/a93816d74d06.jpg,forage_dominant
a9f1c68f1ea3,train/a9f1c68f1ea3.jpg,forage_dominant
aa04fc29a099,train/aa04fc29a099.jpg,brood_dominant
aaa5f9fcde41,train/aaa5f9fcde41.jpg,brood_dominant
aadf00cd11a2,train/aadf00cd11a2.jpg,forage_dominant
abb15267e7b7,train/abb15267e7b7.jpg,forage_dominant
abd04428ac84,train/abd04428ac84.jpg,brood_dominant
abf9968db40e,train/abf9968db40e.jpg,sparse_uncertain
ac6737794faa,train/ac6737794faa.jpg,brood_dominant
acb9286b347b,train/acb9286b347b.jpg,sparse_uncertain
ace63e674acc,train/ace63e674acc.jpg,brood_dominant
ad322aa9db5d,train/ad322aa9db5d.jpg,forage_dominant
ad4dceded9a8,train/ad4dceded9a8.jpg,forage_dominant
ad6060656a92,train/ad6060656a92.jpg,brood_dominant
ad69f233bd15,train/ad69f233bd15.jpg,sparse_uncertain
ad82438cfe2a,train/ad82438cfe2a.jpg,forage_dominant
adbf2d07261f,train/adbf2d07261f.jpg,sparse_uncertain
add5ac7b0451,train/add5ac7b0451.jpg,forage_dominant
adfb6181e3df,train/adfb6181e3df.jpg,mixed_resource
aea2f301ca80,train/aea2f301ca80.jpg,sparse_uncertain
aedde13102ab,train/aedde13102ab.jpg,mixed_resource
af4a8b775f33,train/af4a8b775f33.jpg,brood_dominant
af5b7025661f,train/af5b7025661f.jpg,sparse_uncertain
afb88d77ce17,train/afb88d77ce17.jpg,forage_dominant
b034b5dd9be0,train/b034b5dd9be0.jpg,sparse_uncertain
b0c071468a3f,train/b0c071468a3f.jpg,mixed_resource
b0c163d55448,train/b0c163d55448.jpg,sparse_uncertain
b1b124f8b47c,train/b1b124f8b47c.jpg,forage_dominant
b2b4a3b67689,train/b2b4a3b67689.jpg,mixed_resource
b2d3dfa9a77f,train/b2d3dfa9a77f.jpg,sparse_uncertain
b36b05184493,train/b36b05184493.jpg,forage_dominant
b373aaa89eba,train/b373aaa89eba.jpg,mixed_resource
b37c1cf4a2ad,train/b37c1cf4a2ad.jpg,forage_dominant
b40760a19073,train/b40760a19073.jpg,brood_dominant
b4174d23dee8,train/b4174d23dee8.jpg,mixed_resource
b42438932dcf,train/b42438932dcf.jpg,forage_dominant
b471961f39b2,train/b471961f39b2.jpg,mixed_resource
b4bbbb3969f2,train/b4bbbb3969f2.jpg,mixed_resource
b4c826806ada,train/b4c826806ada.jpg,forage_dominant
b5ae431ea83e,train/b5ae431ea83e.jpg,forage_dominant
b5b8e3c26117,train/b5b8e3c26117.jpg,sparse_uncertain
b5e471073c28,train/b5e471073c28.jpg,forage_dominant
b638ea63deff,train/b638ea63deff.jpg,brood_dominant
b7159f0acad1,train/b7159f0acad1.jpg,sparse_uncertain
b769fadbb1b4,train/b769fadbb1b4.jpg,mixed_resource
b785dd88f0c3,train/b785dd88f0c3.jpg,sparse_uncertain
b7cda92ec21f,train/b7cda92ec21f.jpg,brood_dominant
b8c90564d6ca,train/b8c90564d6ca.jpg,forage_dominant
b8de45e17f5d,train/b8de45e17f5d.jpg,forage_dominant
b97548ffa472,train/b97548ffa472.jpg,brood_dominant
b9ae5709f8c2,train/b9ae5709f8c2.jpg,brood_dominant
ba2b60d0b00b,train/ba2b60d0b00b.jpg,forage_dominant
ba6921ef8a5b,train/ba6921ef8a5b.jpg,mixed_resource
ba763932c332,train/ba763932c332.jpg,forage_dominant
ba8f810cbab2,train/ba8f810cbab2.jpg,forage_dominant
bafe8d5978ed,train/bafe8d5978ed.jpg,brood_dominant
bb3953abd108,train/bb3953abd108.jpg,forage_dominant
bb5a0982d427,train/bb5a0982d427.jpg,sparse_uncertain
bb6cf1d9430e,train/bb6cf1d9430e.jpg,forage_dominant
bba81a35b55f,train/bba81a35b55f.jpg,brood_dominant
bbcc3b6fd29e,train/bbcc3b6fd29e.jpg,forage_dominant
bbd64fd2e538,train/bbd64fd2e538.jpg,forage_dominant
bc87d8147836,train/bc87d8147836.jpg,sparse_uncertain
bc973e03572e,train/bc973e03572e.jpg,mixed_resource
bc9de19d3a30,train/bc9de19d3a30.jpg,mixed_resource
bcd537befab4,train/bcd537befab4.jpg,forage_dominant
bcd95305db97,train/bcd95305db97.jpg,forage_dominant
bcfb9cf41138,train/bcfb9cf41138.jpg,brood_dominant
bd298a0942c2,train/bd298a0942c2.jpg,forage_dominant
bd361fa8db79,train/bd361fa8db79.jpg,forage_dominant
bd6d4fee6874,train/bd6d4fee6874.jpg,brood_dominant
bda5c2f79c41,train/bda5c2f79c41.jpg,forage_dominant
be0c3ad00141,train/be0c3ad00141.jpg,forage_dominant
be172ff3a146,train/be172ff3a146.jpg,forage_dominant
be213fa303af,train/be213fa303af.jpg,mixed_resource
be56cc5902e4,train/be56cc5902e4.jpg,forage_dominant
be870c4d9a5d,train/be870c4d9a5d.jpg,forage_dominant
be8f94b5244e,train/be8f94b5244e.jpg,mixed_resource
bec00bf0b6b6,train/bec00bf0b6b6.jpg,mixed_resource
befe83210cb6,train/befe83210cb6.jpg,forage_dominant
befedfeb384e,train/befedfeb384e.jpg,forage_dominant
bf4d05f61114,train/bf4d05f61114.jpg,brood_dominant
bf6a377517ef,train/bf6a377517ef.jpg,forage_dominant
bfef3f00b84e,train/bfef3f00b84e.jpg,sparse_uncertain
c0170a10ffef,train/c0170a10ffef.jpg,brood_dominant
c03a59d22633,train/c03a59d22633.jpg,brood_dominant
c0628ca26a8b,train/c0628ca26a8b.jpg,brood_dominant
c0675645cc2c,train/c0675645cc2c.jpg,brood_dominant
c0a26ec10948,train/c0a26ec10948.jpg,sparse_uncertain
c0b0caec5220,train/c0b0caec5220.jpg,brood_dominant
c16394c4fe4c,train/c16394c4fe4c.jpg,brood_dominant
c1ba4d2218aa,train/c1ba4d2218aa.jpg,brood_dominant
c224d5d1500e,train/c224d5d1500e.jpg,mixed_resource
c2bc8682f07e,train/c2bc8682f07e.jpg,brood_dominant
c2dda9cfde96,train/c2dda9cfde96.jpg,sparse_uncertain
c30ec6b865b6,train/c30ec6b865b6.jpg,mixed_resource
c445d39426b7,train/c445d39426b7.jpg,brood_dominant
c454ab72d80e,train/c454ab72d80e.jpg,brood_dominant
c4c1cb690ffa,train/c4c1cb690ffa.jpg,brood_dominant
c4f2a46aa657,train/c4f2a46aa657.jpg,brood_dominant
c5313b38b1ce,train/c5313b38b1ce.jpg,brood_dominant
c5b01298d005,train/c5b01298d005.jpg,mixed_resource
c5be02426cb5,train/c5be02426cb5.jpg,brood_dominant
c60e5a17f068,train/c60e5a17f068.jpg,sparse_uncertain
c758f97a3308,train/c758f97a3308.jpg,forage_dominant
c7671eea9306,train/c7671eea9306.jpg,mixed_resource
c78f47e9687d,train/c78f47e9687d.jpg,brood_dominant
c7f47b643710,train/c7f47b643710.jpg,sparse_uncertain
c81db9137c1f,train/c81db9137c1f.jpg,forage_dominant
c822cccb9395,train/c822cccb9395.jpg,brood_dominant
c879c3f97322,train/c879c3f97322.jpg,sparse_uncertain
c87ce49d49c4,train/c87ce49d49c4.jpg,sparse_uncertain
c8c982be5c4f,train/c8c982be5c4f.jpg,mixed_resource
c92306e34ca9,train/c92306e34ca9.jpg,forage_dominant
c92dedfd0afa,train/c92dedfd0afa.jpg,forage_dominant
c98f0b3be324,train/c98f0b3be324.jpg,brood_dominant
c9bc46a09ed2,train/c9bc46a09ed2.jpg,forage_dominant
c9d36659ca39,train/c9d36659ca39.jpg,brood_dominant
c9f55eb798d5,train/c9f55eb798d5.jpg,brood_dominant
ca12b940e355,train/ca12b940e355.jpg,brood_dominant
ca42ac807794,train/ca42ac807794.jpg,mixed_resource
ca9ef2aed226,train/ca9ef2aed226.jpg,brood_dominant
cb09ccbc9ced,train/cb09ccbc9ced.jpg,forage_dominant
cb796bfcbed7,train/cb796bfcbed7.jpg,forage_dominant
cb85b2c45969,train/cb85b2c45969.jpg,forage_dominant
cbf442e9b3d6,train/cbf442e9b3d6.jpg,brood_dominant
cbf70b2c0bbe,train/cbf70b2c0bbe.jpg,brood_dominant
cc425baeccae,train/cc425baeccae.jpg,mixed_resource
cd1fd15cc711,train/cd1fd15cc711.jpg,forage_dominant
cd27e4655f42,train/cd27e4655f42.jpg,brood_dominant
cdbd7c8e7b96,train/cdbd7c8e7b96.jpg,forage_dominant
ce27a37581c0,train/ce27a37581c0.jpg,sparse_uncertain
ce4964dffeaa,train/ce4964dffeaa.jpg,brood_dominant
ce9ef2d5792c,train/ce9ef2d5792c.jpg,forage_dominant
cf0d89a5c1c3,train/cf0d89a5c1c3.jpg,forage_dominant
cf1f46caf6e7,train/cf1f46caf6e7.jpg,forage_dominant
cf7fcd556ea6,train/cf7fcd556ea6.jpg,brood_dominant
cfbd4abedaf8,train/cfbd4abedaf8.jpg,brood_dominant
cfd6cfd40d6e,train/cfd6cfd40d6e.jpg,brood_dominant
d0d273933a67,train/d0d273933a67.jpg,brood_dominant
d1265befa94e,train/d1265befa94e.jpg,forage_dominant
d14ede1cd712,train/d14ede1cd712.jpg,brood_dominant
d1ddc66b18da,train/d1ddc66b18da.jpg,mixed_resource
d1eda7b9dc7a,train/d1eda7b9dc7a.jpg,brood_dominant
d206739868e5,train/d206739868e5.jpg,sparse_uncertain
d22980e6f81c,train/d22980e6f81c.jpg,mixed_resource
d271713f50b7,train/d271713f50b7.jpg,forage_dominant
d281e71bd075,train/d281e71bd075.jpg,sparse_uncertain
d2c8f057768b,train/d2c8f057768b.jpg,forage_dominant
d2f1d8071598,train/d2f1d8071598.jpg,forage_dominant
d2f3fbc24ceb,train/d2f3fbc24ceb.jpg,forage_dominant
d31a3bf8b7a6,train/d31a3bf8b7a6.jpg,sparse_uncertain
d3bc03faab9a,train/d3bc03faab9a.jpg,brood_dominant
d41c0eeda16f,train/d41c0eeda16f.jpg,mixed_resource
d420e47fa1fd,train/d420e47fa1fd.jpg,forage_dominant
d4362fa73884,train/d4362fa73884.jpg,sparse_uncertain
d45b08af614a,train/d45b08af614a.jpg,forage_dominant
d45d43888e3a,train/d45d43888e3a.jpg,brood_dominant
d4bc15af8f02,train/d4bc15af8f02.jpg,brood_dominant
d4d2ee911f4f,train/d4d2ee911f4f.jpg,sparse_uncertain
d5a3a20aba08,train/d5a3a20aba08.jpg,forage_dominant
d5c840466fcb,train/d5c840466fcb.jpg,sparse_uncertain
d65fb19cea7d,train/d65fb19cea7d.jpg,forage_dominant
d672d48a6c80,train/d672d48a6c80.jpg,mixed_resource
d6bab1e6407f,train/d6bab1e6407f.jpg,brood_dominant
d7377200aa34,train/d7377200aa34.jpg,forage_dominant
d77fb7b69350,train/d77fb7b69350.jpg,forage_dominant
d7c733791e14,train/d7c733791e14.jpg,mixed_resource
d7cbc54d2f8f,train/d7cbc54d2f8f.jpg,forage_dominant
d7eabdecaa97,train/d7eabdecaa97.jpg,forage_dominant
d7ebbcac8a63,train/d7ebbcac8a63.jpg,forage_dominant
d8138773ddba,train/d8138773ddba.jpg,mixed_resource
d8519359df15,train/d8519359df15.jpg,forage_dominant
d8664c869c17,train/d8664c869c17.jpg,sparse_uncertain
d887b4b0058f,train/d887b4b0058f.jpg,mixed_resource
d8ad2bc4ea53,train/d8ad2bc4ea53.jpg,forage_dominant
d8e0719edd5f,train/d8e0719edd5f.jpg,sparse_uncertain
d8e8ba1e292f,train/d8e8ba1e292f.jpg,brood_dominant
d909f494e26a,train/d909f494e26a.jpg,forage_dominant
d938b4a70091,train/d938b4a70091.jpg,sparse_uncertain
d94109243f69,train/d94109243f69.jpg,forage_dominant
d9e05589ab39,train/d9e05589ab39.jpg,mixed_resource
da5631b57ddf,train/da5631b57ddf.jpg,sparse_uncertain
dae86d26c6a8,train/dae86d26c6a8.jpg,brood_dominant
db083810b8db,train/db083810b8db.jpg,sparse_uncertain
dc891d80a0b0,train/dc891d80a0b0.jpg,forage_dominant
dce48d7a3d64,train/dce48d7a3d64.jpg,forage_dominant
dcf2bf15684b,train/dcf2bf15684b.jpg,forage_dominant
dd1a345dedb9,train/dd1a345dedb9.jpg,brood_dominant
dd7fbb84227b,train/dd7fbb84227b.jpg,forage_dominant
dd972651b937,train/dd972651b937.jpg,brood_dominant
dd9d1994a49f,train/dd9d1994a49f.jpg,sparse_uncertain
de16586c43b6,train/de16586c43b6.jpg,forage_dominant
de9a430ec824,train/de9a430ec824.jpg,forage_dominant
dea06068b9ea,train/dea06068b9ea.jpg,sparse_uncertain
def1e8041692,train/def1e8041692.jpg,mixed_resource
df5ce66dee26,train/df5ce66dee26.jpg,forage_dominant
df5dcf676cab,train/df5dcf676cab.jpg,forage_dominant
df8f391b9703,train/df8f391b9703.jpg,mixed_resource
dfbf54b8f7f8,train/dfbf54b8f7f8.jpg,brood_dominant
dff18a4bf83b,train/dff18a4bf83b.jpg,mixed_resource
dff605987567,train/dff605987567.jpg,forage_dominant
e0219510301c,train/e0219510301c.jpg,brood_dominant
e078805d6dbb,train/e078805d6dbb.jpg,mixed_resource
e085b130754f,train/e085b130754f.jpg,mixed_resource
e0968336307e,train/e0968336307e.jpg,forage_dominant
e09888d744c0,train/e09888d744c0.jpg,forage_dominant
e0a0287fb43b,train/e0a0287fb43b.jpg,brood_dominant
e0ccaf7eaea2,train/e0ccaf7eaea2.jpg,forage_dominant
e12ce0e9c22b,train/e12ce0e9c22b.jpg,forage_dominant
e14b855997c1,train/e14b855997c1.jpg,forage_dominant
e1a5ef899ae7,train/e1a5ef899ae7.jpg,forage_dominant
e1c2adc20373,train/e1c2adc20373.jpg,brood_dominant
e1da997a33d9,train/e1da997a33d9.jpg,brood_dominant
e1dca1e12f43,train/e1dca1e12f43.jpg,brood_dominant
e1fa8129e2fb,train/e1fa8129e2fb.jpg,forage_dominant
e21d47318b4a,train/e21d47318b4a.jpg,forage_dominant
e23278b61d5d,train/e23278b61d5d.jpg,mixed_resource
e276f1897eef,train/e276f1897eef.jpg,mixed_resource
e29420fae4e4,train/e29420fae4e4.jpg,brood_dominant
e2bccb5d103e,train/e2bccb5d103e.jpg,brood_dominant
e2c83eb18301,train/e2c83eb18301.jpg,brood_dominant
e303cb2620e4,train/e303cb2620e4.jpg,sparse_uncertain
e42f01476fb2,train/e42f01476fb2.jpg,forage_dominant
e43f246d1f06,train/e43f246d1f06.jpg,brood_dominant
e497545c6565,train/e497545c6565.jpg,sparse_uncertain
e4e9ef4b7365,train/e4e9ef4b7365.jpg,forage_dominant
e4fb6540dad2,train/e4fb6540dad2.jpg,sparse_uncertain
e524e03300a4,train/e524e03300a4.jpg,forage_dominant
e5711ea9c4cd,train/e5711ea9c4cd.jpg,mixed_resource
e5b9910a4a4e,train/e5b9910a4a4e.jpg,forage_dominant
e5bc0efc0a26,train/e5bc0efc0a26.jpg,brood_dominant
e5cf26d939b5,train/e5cf26d939b5.jpg,sparse_uncertain
e5fd076162aa,train/e5fd076162aa.jpg,forage_dominant
e61a17481859,train/e61a17481859.jpg,mixed_resource
e6c79936697d,train/e6c79936697d.jpg,brood_dominant
e6f3e5ab40de,train/e6f3e5ab40de.jpg,brood_dominant
e6f736b80c6d,train/e6f736b80c6d.jpg,forage_dominant
e73020e2363c,train/e73020e2363c.jpg,sparse_uncertain
e74eb15c16bb,train/e74eb15c16bb.jpg,brood_dominant
e78407b3ef9d,train/e78407b3ef9d.jpg,sparse_uncertain
e879245f677f,train/e879245f677f.jpg,brood_dominant
e8cfc9a29037,train/e8cfc9a29037.jpg,brood_dominant
e8dbeb5e1281,train/e8dbeb5e1281.jpg,forage_dominant
e90f117eb12b,train/e90f117eb12b.jpg,mixed_resource
e97e6bc3e09a,train/e97e6bc3e09a.jpg,forage_dominant
e99abbd05843,train/e99abbd05843.jpg,mixed_resource
e9a10a7a1345,train/e9a10a7a1345.jpg,brood_dominant
e9e90f27e7df,train/e9e90f27e7df.jpg,mixed_resource
e9ff9b3350e2,train/e9ff9b3350e2.jpg,mixed_resource
ea7e541978f3,train/ea7e541978f3.jpg,sparse_uncertain
eb50b9e2ec0f,train/eb50b9e2ec0f.jpg,brood_dominant
eb81a1350cf0,train/eb81a1350cf0.jpg,brood_dominant
ec374f59ac87,train/ec374f59ac87.jpg,forage_dominant
ec767fcb7ea4,train/ec767fcb7ea4.jpg,brood_dominant
